Feature,Energy,Marginal_data,Marginal_model,Marginal_gen
aA-15,0.16357388,0.04255379791933875,0.041824445648966924,0.08244928981996105
aA-14,0.14875029,0.1356800152011781,0.13165576005809093,0.17094104793121467
aA-13,-0.06450742,0.32049783858249015,0.32359749318814357,0.2544050163887701
aA-12,-0.14935237,0.3732554272956154,0.3740224963653151,0.2735699016673792
aA-11,-0.14065896,0.25627286114673886,0.25793548413103623,0.2190622773264928
aA-10,-0.12741277,0.17065222554747994,0.171024302201508,0.17769607144553703
aA-9,-0.11624163,0.07142653555650563,0.07254154883709368,0.07695216379269393
aA-8,0.049707808,0.05216854306208731,0.05255396887796721,0.05484585055341789
aA-7,-0.41198212,0.07873260177663768,0.07665307129366825,0.0652719585767897
aA-6,-0.14691208,0.11449337323642582,0.11210641018307411,0.11181416559783383
aA-5,0.018507214,0.0676262410336801,0.06634666335481675,0.06340411381882095
aA-4,0.11675377,0.06761674029737305,0.06864750814501466,0.0705144648710275
aA-3,0.067242526,4.750368153531899e-05,2.8036999092697914e-05,4.370338701249347e-05
aA-2,-0.2644414,4.750368153531899e-05,0.0,0.0
aA-1,-0.025279067,0.0,0.0,0.0
aC0,0.33430362,0.9933779867939765,1.0,1.0
aC1,0.40213034,9.500736307063798e-06,9.24276740212692e-06,4.750368153531899e-05
aC2,0.18936214,0.0006365493325732744,0.0005185998623472587,0.0013168020521590422
aC3,0.017536597,0.0015201178091302076,0.0011789718506489376,0.0019780532991306825
aC4,1.2366621,0.00048453755166025366,0.0006326881427650699,0.0038268965844852976
aC5,1.434123,0.0002470191439836587,0.00040074454074036565,0.003720488337846183
aC6,1.049981,8.550662676357418e-05,0.00017392997783430763,0.0013415039665574083
aC7,0.18371566,8.550662676357418e-05,6.117739272268124e-05,0.00027932164742767567
aC8,-0.27468154,7.600589045651038e-05,6.547526165925381e-06,6.270485962662107e-05
aC9,0.26542678,9.500736307063798e-06,8.248871125488181e-07,1.7101325352714836e-05
aC10,-0.104501,1.9001472614127595e-05,4.901776027037999e-08,9.500736307063798e-06
aC11,-0.1742869,4.750368153531899e-05,5.0628517764253805e-08,1.3301030829889316e-05
aC12,-0.19238646,3.800294522825519e-05,0.0,0.0
aC13,-0.05651826,2.850220892119139e-05,0.0,0.0
aC14,-0.11970432,1.9001472614127595e-05,0.0,0.0
aC15,-0.08103856,9.500736307063798e-06,0.0,0.0
aC16,-0.0078842435,0.0,0.0,0.0
aC17,0.024862586,0.0,0.0,0.0
aC18,-0.018523738,0.0,0.0,0.0
aC19,-0.006976867,0.0,0.0,0.0
aC20,0.009872006,0.0,0.0,0.0
aC21,0.021251695,0.0,0.0,0.0
aC22,0.0007638987,0.0,0.0,0.0
aC23,-0.0034508798,0.0,0.0,0.0
aC24,0.0034146775,0.0,0.0,0.0
aC-25,0.0069138836,0.0,0.0,0.0
aC-24,0.18927172,9.500736307063798e-06,1.0324979184922013e-07,7.600589045651038e-06
aC-23,0.46249723,0.0,2.8300261227661703e-08,3.610279796684243e-05
aC-22,0.66191685,0.0,4.65318667943623e-08,8.360647950216142e-05
aC-21,0.39176282,1.9001472614127595e-05,5.640902270889916e-07,0.00022801767136953113
aC-20,1.1046097,0.0,6.807769003856875e-08,0.000560543442116764
aC-19,0.1539789,0.00011400883568476557,5.7811778744409994e-05,0.0020027552135290483
aC-18,0.17271748,0.0013776067645242507,0.0011524162640366654,0.008102227922664006
aC-17,0.12671654,0.010536316564533752,0.009962128570051377,0.03053156619638022
aC-16,0.13248019,0.045850553417889885,0.045214043217133175,0.084617357845233
aC-15,0.08550178,0.1395088119329248,0.13531994228081895,0.16730796636739348
aC-14,-0.11983991,0.3027219609519738,0.3066260329724561,0.23121751935775023
aC-13,-0.07090232,0.2851360980475987,0.2855162986759071,0.22115243931404685
aC-12,0.1670005,0.1454372713885326,0.14902914843664306,0.14863141893496745
aC-11,0.40315866,0.04581255047266163,0.04777033328405932,0.07295045366015866
aC-10,0.56713396,0.014365113296280463,0.01541970304337662,0.02809557740724906
aC-9,0.88670844,0.003638782005605434,0.004251915004336919,0.011264072965654839
aC-8,0.88037133,0.0011115861479264644,0.0015409737703293075,0.0036463825946510854
aC-7,0.5908099,0.0005700441784238278,0.0007666621984990796,0.0018032397510807088
aC-6,0.09269727,0.0002470191439836587,0.0002795830111255452,0.0003021234145646288
aC-5,0.028741146,7.600589045651038e-05,6.5868841331578e-05,6.270485962662107e-05
aC-4,0.118968375,9.500736307063798e-06,9.154995329066187e-06,9.500736307063798e-06
aC-3,0.011661468,0.0,0.0,0.0
aC-2,-0.028546805,0.0,0.0,0.0
aC-1,-0.46281213,0.00015201178091302076,0.0,0.0
aD0,-0.37609476,9.500736307063797e-05,0.0,0.0
aD1,-0.30488187,0.0006840530141085934,0.0005727092313450596,0.0007144553702911976
aD2,0.3924524,0.003040235618260415,0.002994829184883869,0.006162177568761579
aD3,-0.028236674,0.05404018811457888,0.05378186833548419,0.05895586907985369
aD4,-0.037959877,0.10644624958434279,0.10485514665716499,0.12200085506626764
aD5,-0.0112461895,0.04305733694361313,0.04337480405691079,0.03989359175336089
aD6,0.10740886,0.017471854068690323,0.01705116220980555,0.024496698494133294
aD7,0.29006055,0.006631513942330531,0.006851400700620703,0.012525770747232911
aD8,0.57693326,0.005586432948553513,0.0058857135784085995,0.009639447057146928
aD9,0.22938605,0.006907035295235381,0.007034066578248904,0.009094104793121466
aD10,-0.09752247,0.003800294522825519,0.0035905134425048323,0.00588095577407249
aD11,-0.02269013,0.0009690751033205073,0.000991703456348192,0.002150966699919244
aD12,0.31179842,0.00017101325352714836,7.982420076578899e-05,0.0005358415277183982
aD13,0.02656741,2.850220892119139e-05,4.673833073275986e-06,0.00010070780485487625
aD14,0.49598446,0.0,1.919610349859708e-07,2.850220892119139e-05
aD15,0.11162688,0.0,8.717611307334692e-09,9.500736307063798e-06
aD16,0.07928071,0.0,4.149300135780569e-09,5.7004417842382785e-06
aD17,0.081969745,0.0,6.417068892570649e-10,3.800294522825519e-06
aD18,0.026971625,0.0,0.0,0.0
aD19,-0.012115909,9.500736307063798e-06,0.0,0.0
aD20,-0.011372883,0.0,0.0,0.0
aD21,0.008737164,0.0,0.0,0.0
aD22,-0.001174314,0.0,0.0,0.0
aD23,0.01106208,0.0,0.0,0.0
aD24,0.011995399,0.0,0.0,0.0
aD-25,0.020563455,0.0,0.0,0.0
aD-24,0.028995419,0.0,0.0,0.0
aD-23,0.008109963,0.0,0.0,0.0
aD-22,-0.028857555,0.0,0.0,0.0
aD-21,0.017613953,0.0,0.0,0.0
aD-20,0.04717518,0.0,5.428231862570124e-08,5.7004417842382785e-06
aD-19,0.2804868,0.0,1.67503105671456e-08,2.0901619875540355e-05
aD-18,0.29964903,0.0,2.1221813421037208e-08,2.0901619875540355e-05
aD-17,0.5774914,0.0,1.224961155269237e-07,6.650515414944659e-05
aD-16,0.57764626,0.0,1.450223245946863e-06,0.00015201178091302076
aD-15,0.6127987,2.850220892119139e-05,3.336034550455593e-05,0.0007296565483824996
aD-14,0.31165987,0.0005985463873450193,0.0005504452919698314,0.0032492518170158186
aD-13,0.30953598,0.0034867702246924137,0.003241693297161006,0.011070257944990737
aD-12,0.3372979,0.011704907130302599,0.011102416436943981,0.02670466961189492
aD-11,-0.017914688,0.0447959716878058,0.04395005662626308,0.05160609947270914
aD-10,0.116515785,0.04761769037100375,0.04788007213223142,0.04931262172818394
aD-9,0.081769414,0.07635741769987174,0.07632963518538644,0.069991924374139
aD-8,-0.068132594,0.034088641869744904,0.03407737667068006,0.03811505391667854
aD-7,-0.29290354,0.012312954253954681,0.011991861450156259,0.015505201653128117
aD-6,-0.39357916,0.001358605291910123,0.00116156416067389,0.0012711985178851361
aD-5,0.4045039,0.01649327822906275,0.016721930173550694,0.02432188494608332
aD-4,-0.024918757,5.700441784238278e-05,2.6544190892755147e-05,5.5104270580970024e-05
aD-3,-0.1505202,2.850220892119139e-05,0.0,0.0
aD-2,-0.044853248,9.500736307063798e-06,0.0,0.0
aD-1,0.018336924,0.0,0.0,0.0
aE0,-0.49093723,0.00012350957199182936,0.0,0.0
aE1,-0.14876275,0.00048453755166025366,0.00038871473828123705,0.0005339413804569854
aE2,0.25812387,0.0028407201558120756,0.002881059409979258,0.004134720440834165
aE3,0.085761964,0.07923614080091207,0.07889581984154483,0.09300840815163175
aE4,-0.12944035,0.0770509714502874,0.0769335267471732,0.07590328250439408
aE5,0.13844179,0.011296375469098854,0.011227203668800092,0.01592513419790034
aE6,0.15514153,0.008417652368058524,0.008306005079398208,0.012299653223124792
aE7,0.17872985,0.006536506579259893,0.006557471592779371,0.009666049118806707
aE8,0.009440328,0.008085126597311292,0.008360785568665133,0.007492280651750511
aE9,-0.17997776,0.007049546339841338,0.007171109576033978,0.005649137808180134
aE10,-0.17676473,0.0023751840767659493,0.0020777430503333516,0.003190347251912023
aE11,0.42234635,0.0002755213529048501,0.000290473173738419,0.001153389387677545
aE12,0.5830839,3.800294522825519e-05,4.061363723995219e-05,0.0002736212056434374
aE13,0.8714372,0.0,5.877700028418244e-06,8.360647950216142e-05
aE14,0.33550486,0.0,9.778308351606831e-07,1.7101325352714836e-05
aE15,0.010578383,9.500736307063798e-06,9.052636124133424e-11,1.9001472614127594e-06
aE16,-0.0058083534,9.500736307063798e-06,0.0,0.0
aE17,-0.025764676,0.0,0.0,0.0
aE18,-0.017165866,0.0,0.0,0.0
aE19,0.0070360135,0.0,0.0,0.0
aE20,0.0071379635,0.0,0.0,0.0
aE21,0.015357295,0.0,0.0,0.0
aE22,-0.027900564,0.0,0.0,0.0
aE23,0.021713348,0.0,0.0,0.0
aE24,-0.016865432,0.0,0.0,0.0
aE-25,-0.00043766946,0.0,0.0,0.0
aE-24,0.01686137,0.0,0.0,0.0
aE-23,-0.02026545,0.0,0.0,0.0
aE-22,0.0029911902,0.0,0.0,0.0
aE-21,-0.028062044,0.0,0.0,0.0
aE-20,0.11458208,0.0,5.0006117549993e-08,5.7004417842382785e-06
aE-19,0.25917786,0.0,5.5583796505425654e-09,1.5201178091302075e-05
aE-18,0.5090469,0.0,3.451442992942907e-08,4.560353427390623e-05
aE-17,0.20580377,9.500736307063798e-06,1.7424108314662467e-07,0.00011590898294617832
aE-16,0.63420045,9.500736307063798e-06,4.247396596087733e-06,0.000307823856348867
aE-15,1.0038414,4.750368153531899e-05,6.118181379449555e-05,0.0013472044083416464
aE-14,0.47079277,0.0011970927746900385,0.0012758847089713262,0.0056833404588855635
aE-13,0.5318651,0.005890456510379554,0.005732697289491653,0.017065222554747992
aE-12,0.21860269,0.020027552135290484,0.01985466652685471,0.035886181179041375
aE-11,0.025090279,0.047655693316232005,0.04687832947756674,0.04948743527623391
aE-10,-0.09263877,0.056130350102132916,0.05653804177296369,0.04438363973207923
aE-9,-0.17405039,0.027713647807705098,0.027932910886746227,0.021901097335043467
aE-8,-0.004868934,0.022611752410811838,0.022070594315301586,0.02932687283264453
aE-7,-0.35729983,0.0015106170728231437,0.0013848478829718025,0.0014878153056861907
aE-6,-0.22317944,0.0004180323975108071,0.0003084269781004509,0.0005187402023656833
aE-5,0.05228005,0.020483587478029548,0.021017667342808397,0.021593273478694597
aE-4,-0.018173082,0.00012350957199182936,6.925925777900525e-05,0.00014251104460595695
aE-3,0.411184,0.0,8.36173540050628e-06,1.9001472614127595e-05
aE-2,-0.02067622,0.0,0.0,0.0
aE-1,-0.015872072,0.0,0.0,0.0
aF0,-0.6604637,0.00018051398983421216,0.0,0.0
aF1,0.17764752,9.500736307063797e-05,6.145525044569832e-05,8.360647950216142e-05
aF2,-0.30715668,0.0046648615267683245,0.004652575488562688,0.0034088641869744903
aF3,-0.28124362,0.004835874780295473,0.004661480387240968,0.00283691986128925
aF4,-0.10349599,0.007296565483824996,0.007381748024795776,0.005856253859674125
aF5,-0.10163233,0.006412997007268063,0.006187400992095643,0.007513182271626051
aF6,0.10895785,0.005548430003325258,0.005594045096111719,0.008702674457270439
aF7,0.16918841,0.010992351907272813,0.010816203037215298,0.014384114768894589
aF8,-0.094171055,0.01994204550852691,0.020144534655140784,0.026334140895919435
aF9,0.034852162,0.03418364923281554,0.03476760904601264,0.0504983136193055
aF10,-0.101950265,0.07120801862144316,0.07163697334718061,0.09473374186499453
aF11,-0.092879966,0.17173530948648522,0.17503359196837215,0.15979668424302884
aF12,-0.1139461,0.2793026459550615,0.27901150936920627,0.21787658543537125
aF13,0.019208316,0.2888698874162748,0.29255680529790623,0.22049498836159803
aF14,0.03285415,0.13409339223789843,0.12998590414028796,0.15902142416037243
aF15,0.10898985,0.0440359127832407,0.043324070938386444,0.08081136288062325
aF16,0.11077677,0.01027979668424303,0.009616129206863364,0.02943138093202223
aF17,0.15175268,0.0013681060282171868,0.0011391649233786945,0.007902712460215667
aF18,0.1548367,0.00010450809937770177,5.63082965170192e-05,0.0019381502066410147
aF19,1.1009084,0.0,6.646771694596527e-08,0.0005320412331955727
aF20,0.39910257,1.9001472614127595e-05,5.135838431987484e-07,0.00020901619875540354
aF21,0.686454,0.0,3.661643317433348e-08,7.790603771792314e-05
aF22,0.46823853,0.0,2.8300261227661703e-08,3.610279796684243e-05
aF23,0.16975337,9.500736307063798e-06,1.0324979184922013e-07,7.600589045651038e-06
aF24,0.011568824,0.0,0.0,0.0
aF-25,0.002570996,0.0,0.0,0.0
aF-24,0.021092487,0.0,0.0,0.0
aF-23,-0.015812438,0.0,0.0,0.0
aF-22,-0.0035832934,0.0,0.0,0.0
aF-21,-0.014453473,0.0,0.0,0.0
aF-20,-0.008644829,0.0,0.0,0.0
aF-19,0.0019223336,0.0,0.0,0.0
aF-18,-0.023885721,0.0,0.0,0.0
aF-17,0.1281837,0.0,9.83785813412164e-08,5.7004417842382785e-06
aF-16,0.15480258,0.0,5.751010549835881e-07,7.600589045651038e-06
aF-15,0.013115081,1.9001472614127595e-05,1.0463133758418471e-05,3.230250344401691e-05
aF-14,-0.07101601,8.550662676357418e-05,5.2481269532871914e-05,0.00013491045556030592
aF-13,0.03726054,0.0003040235618260415,0.00026857983982598677,0.0005681440311624151
aF-12,0.062223412,0.0013966082371383783,0.0013455502513623418,0.0018127404873877725
aF-11,-0.09700249,0.004113818820958624,0.004149067754447119,0.003929504536601586
aF-10,-0.37584314,0.008797681820341076,0.008825697638032712,0.005402118664196476
aF-9,-0.048375547,0.004788371098760154,0.004929103241561564,0.0037793929029499786
aF-8,-0.096429475,0.0016056244358937817,0.0015539521532859796,0.0013605054391715359
aF-7,0.6148886,0.007923614080091207,0.00838888550347245,0.0127176856206356
aF-6,-0.21954057,0.030383354709990023,0.029767189125863475,0.034164647760201415
aF-5,0.27117687,3.800294522825519e-05,2.7241338582905245e-05,5.700441784238278e-05
aF-4,0.17252068,0.0,3.4929009144523713e-06,7.600589045651038e-06
aF-3,0.00025933655,0.03161845042990832,0.03210506919833239,0.025798299368201036
aF-2,-0.082043625,0.055028264690513515,0.05531597062441909,0.06385444871977579
aF-1,-0.10301883,0.949076053394138,0.9498848402307397,0.9388551612749988
aG0,-1.3085101,0.0008835684765569332,0.0,0.0
aG1,-0.56144196,0.0028407201558120756,0.0025669011441534725,0.0021300650800437034
aG2,0.19493197,0.013396038192959954,0.01378890211429435,0.017819581017528858
aG3,0.16651233,0.1123462068310294,0.11232943123421485,0.125031589948221
aG4,0.20135029,0.11382832169493136,0.1145157476098516,0.13642867322217472
aG5,-0.17589028,0.19122131965227304,0.19335308180670882,0.17484775070067932
aG6,-0.18305121,0.24443494370813737,0.2451213241309838,0.2131946225832502
aG7,-0.11611609,0.24934682437888936,0.24945542699075798,0.22855541304451096
aG8,-0.044938363,0.18866562158567288,0.18852434859820175,0.19439836587335518
aG9,0.03418962,0.12729086504204076,0.12642003269793517,0.13358795306636265
aG10,0.06691131,0.0643769892166643,0.06209586038870752,0.0752040283121942
aG11,-0.059580013,0.018621443161845042,0.01777495228046401,0.03366110873592704
aG12,-0.11842128,0.0036292812692983708,0.0032293069664105947,0.01112726236283312
aG13,0.22607464,0.0004180323975108071,0.0002543038577802218,0.003207448577264738
aG14,0.4926938,2.850220892119139e-05,2.159127768247716e-05,0.0008075625861004228
aG15,0.35535255,9.500736307063798e-06,1.2386738184076219e-06,0.00025461973302930976
aG16,0.5975168,0.0,1.2887365211301558e-07,7.790603771792314e-05
aG17,0.43363145,9.500736307063798e-06,1.4647672521794283e-07,4.370338701249347e-05
aG18,0.20706126,0.0,1.7527308783439895e-08,1.3301030829889316e-05
aG19,0.080327556,0.0,2.5869133015743343e-09,1.9001472614127594e-06
aG20,0.003401434,0.0,0.0,0.0
aG21,-0.020801427,0.0,0.0,0.0
aG22,0.008774547,0.0,0.0,0.0
aG23,-0.016834574,0.0,0.0,0.0
aG24,-0.013362944,0.0,0.0,0.0
aG-25,-0.005471632,0.0,0.0,0.0
aG-24,-0.007748762,0.0,0.0,0.0
aG-23,0.023819337,0.0,0.0,0.0
aG-22,-0.0043356493,0.0,0.0,0.0
aG-21,0.0017190408,0.0,0.0,0.0
aG-20,0.048423782,0.0,5.214191572035903e-09,1.9001472614127594e-06
aG-19,0.15448752,0.0,7.138036594845893e-09,1.1400883568476557e-05
aG-18,0.3959492,9.500736307063798e-06,8.696438973382583e-08,3.800294522825519e-05
aG-17,0.7263595,9.500736307063798e-06,1.4436104835143433e-07,0.00011970927746900384
aG-16,1.0505611,0.0,5.269000572956706e-06,0.00034012635979288397
aG-15,-0.13472578,0.0002850220892119139,0.00014790371165828372,0.0012978005795449147
aG-14,-0.037469212,0.0014821148639019524,0.0012684028939887993,0.004862476841955251
aG-13,-0.08647154,0.0071635551755261035,0.006886579555928909,0.01563061137238136
aG-12,-0.05999257,0.02666856681392808,0.026281053394212783,0.038474181749085554
aG-11,-0.05993023,0.05992114388865137,0.05907474244955084,0.06514084841575223
aG-10,-0.06480715,0.07748800532041233,0.0785703928494533,0.07540924421642678
aG-9,-0.18465579,0.19366300888318844,0.191259756024506,0.21114626383544724
aG-8,-0.16740362,0.2125219704527101,0.2118354131610658,0.2254980761008978
aG-7,-0.114887245,0.2952068785330863,0.29555494946970856,0.26824378889363926
aG-6,0.15051831,0.22659256092347158,0.22793968837479758,0.23164315234430669
aG-5,0.120702215,0.18966319889791458,0.19081805337308413,0.1792826944088167
aG-4,-0.006213747,0.0401786138425728,0.03980827342286114,0.03325067692746188
aG-3,-0.5654804,0.00018051398983421216,2.0238775100042015e-06,1.9001472614127594e-06
aG-2,-0.7496205,0.0002755213529048501,0.0,0.0
aG-1,-0.23405074,3.800294522825519e-05,0.0,0.0
aH0,-0.46503606,9.500736307063797e-05,0.0,0.0
aH1,0.21313491,0.00010450809937770177,7.347790629904009e-05,0.00019381502066410147
aH2,0.06529476,0.0017101325352714834,0.0017386907962660084,0.0029357275188827132
aH3,-0.30164996,0.007439076528430954,0.007501546891951942,0.0066182129115006415
aH4,0.061981596,0.013329533038810508,0.013140966409822019,0.016136050543917153
aH5,0.47512338,0.010422307728848985,0.010224684548410232,0.022180418982471143
aH6,0.52972984,0.0019951546244833976,0.0020022731305871645,0.005901857393948031
aH7,0.34895045,0.0002755213529048501,0.0003131879144009984,0.0013871075008313144
aH8,0.48883295,4.750368153531899e-05,5.189384031189216e-05,0.0002869222364733267
aH9,0.28601182,0.00011400883568476557,6.80598662064612e-05,0.00023561826041518217
aH10,0.38495544,0.0003420265070542967,0.0003255286269267977,0.0007429575792123889
aH11,0.25928378,0.002270675977388248,0.002371134513415934,0.0022326730321599922
aH12,0.23123792,0.006536506579259893,0.00692841535297529,0.004315234430668377
aH13,-0.07795486,0.009747755451047457,0.00920077876841144,0.004934682437888936
aH14,0.2330817,0.00225167450477412,0.0021347682578176487,0.0034829699301695883
aH15,-0.017262753,0.000560543442116764,0.0004033902085661766,0.0013472044083416464
aH16,0.60588974,3.800294522825519e-05,2.4581897170503837e-05,0.00045223504821623677
aH17,0.820327,0.0,5.717592627937536e-07,8.93069212863997e-05
aH18,0.28349653,0.0,2.040799453152004e-09,2.0901619875540355e-05
aH19,0.03835778,0.0,1.9608683260759065e-08,5.7004417842382785e-06
aH20,0.10490683,0.0,2.4394533489245652e-09,5.7004417842382785e-06
aH21,0.094727665,0.0,2.0625161456123173e-09,3.800294522825519e-06
aH22,0.007193668,0.0,0.0,0.0
aH23,0.02841835,0.0,0.0,0.0
aH24,1.5385449e-05,0.0,0.0,0.0
aH-25,0.024737546,0.0,0.0,0.0
aH-24,-0.004641652,0.0,0.0,0.0
aH-23,0.007159764,0.0,0.0,0.0
aH-22,-0.02096802,0.0,0.0,0.0
aH-21,0.0073768552,0.0,0.0,0.0
aH-20,0.024514379,0.0,0.0,0.0
aH-19,-0.018431533,0.0,0.0,0.0
aH-18,0.1719379,0.0,5.5263819573886505e-09,7.600589045651038e-06
aH-17,0.035804704,9.500736307063798e-06,5.138959153142084e-10,1.9001472614127594e-06
aH-16,0.16884245,9.500736307063798e-06,9.915702933573827e-09,1.5201178091302075e-05
aH-15,0.06516435,9.500736307063798e-06,1.3327638453523668e-07,4.180323975108071e-05
aH-14,0.44660166,9.500736307063798e-06,5.327100157017299e-06,0.0001596123699586718
aH-13,0.34908053,0.00012350957199182936,9.376718630683293e-05,0.0006327490380504489
aH-12,-0.0694974,0.0008265640587145504,0.0007556488640174173,0.002040758158757304
aH-11,0.22013561,0.0049593843522873025,0.004600543899805571,0.009580542492043133
aH-10,0.07617992,0.010669326872832645,0.010666918817587287,0.015533703862049308
aH-9,0.3753659,0.011001852643579878,0.01103344239261508,0.015311386632464017
aH-8,0.24150603,0.0061659778632844045,0.006346633083940837,0.009905467673744716
aH-7,0.07916161,0.0009500736307063798,0.0010092632938883913,0.0017196332715785473
aH-6,-0.33722115,0.0005225404968885089,0.0004231161499384982,0.0005510427058097003
aH-5,0.30875453,0.00010450809937770177,0.00010713217728211588,0.00025461973302930976
aH-4,-0.08856065,2.850220892119139e-05,4.634827443252821e-06,1.7101325352714836e-05
aH-3,-0.15495512,4.750368153531899e-05,0.0,0.0
aH-2,0.22519273,0.02184219276993967,0.021457399814906908,0.017735974538026698
aH-1,0.013892969,0.0,0.0,0.0
aI0,-0.2512668,4.750368153531899e-05,0.0,0.0
aI1,-0.077129446,0.017253337133627856,0.01658802474233071,0.016447674694788847
aI2,0.08812853,0.0355327537884186,0.03488264926506934,0.040486437698921664
aI3,-0.14225456,0.016141750985701392,0.016077247416265154,0.011824616407771603
aI4,-0.04196079,0.023447817205833454,0.02368999091714177,0.017675169825661488
aI5,0.0054275976,0.008151631751460739,0.008197233381364102,0.009449432331005652
aI6,0.28891018,0.00300223267303216,0.0030645993467376597,0.007007743100090257
aI7,-0.014605342,0.0043703387012493464,0.004343316668744677,0.009166310389055151
aI8,-0.17954482,0.011723908602916727,0.011660805762447117,0.019949646097572563
aI9,0.04444077,0.02706759773882476,0.0266253938155139,0.036541731984228776
aI10,-0.12756172,0.06344591705857204,0.06455669630865994,0.056213956581635076
aI11,0.068012945,0.08688423352809843,0.08765225253608763,0.0734311909172961
aI12,0.03800751,0.10035627761151489,0.10095010270647246,0.07454087691796114
aI13,-0.009956406,0.042686808227637645,0.041113131676539565,0.05369436131300176
aI14,0.14693448,0.012455465298560639,0.012055375700640842,0.027042895824426393
aI15,0.23763636,0.0027552135290485015,0.0027189917529446767,0.009422830269345874
