Feature,Energy,Marginal_data,Marginal_model,Marginal_gen
aD-12,0.15014112,3.454559586834673e-05,1.3117820118082022e-05,0.0019921293617413283
aD-11,0.7532198,4.318199483543342e-05,1.1403211272937363e-05,0.0033998623933764577
aD-10,-0.39772126,0.00038863795351890077,0.000203194897377006,0.007217150736828772
aD-9,-0.57898796,0.004197289898004128,0.003576040448581369,0.015703852121819285
aD-8,-0.76402587,0.020321446769554965,0.018998393744290864,0.027460869915679958
aD-7,-0.62903917,0.042318354938724746,0.039255214839150766,0.030834823112155157
aD-6,-0.62267977,0.014474604668837281,0.011351962074140513,0.024256765898890798
aD-5,0.094339214,0.003299104405427113,0.003812371972609379,0.016737341198213993
aD-4,0.42464393,0.0012522778502275691,0.0012639127086492069,0.009989434805263597
aD-3,0.14006655,0.005190475779219097,0.0049638640616368164,0.010562315936747014
aD-2,0.8265742,0.0008377306998074083,0.0008679165480305986,0.0048507774198470206
aD-1,2.0121582,0.0,8.640152229890337e-06,0.0006131843266631546
aE0,0.0028423294,0.0,0.0,0.0
aE1,-1.1605121,0.00024181917107842714,0.0,0.0
aE2,-2.589615,0.0018481893789565502,0.0,0.0
aE3,-0.93905586,0.0003627287566176407,0.00036148088553088046,0.00011227318657212689
aE4,-1.869851,0.002133190544870411,0.002158415217392782,0.00032242556143790283
aE5,-0.25080252,0.00497456580504193,0.004994554417659238,0.007130786747157905
aE6,0.75479865,0.0004145471504201608,0.0006221936439752316,0.0007657607084150192
aE7,0.5955034,0.0012177322543592223,0.0014322639673236901,0.001358793437488305
aE8,-0.059772346,0.006442753629446666,0.0059480857756078745,0.004954414207452061
aE9,-0.7965054,0.007470485106529982,0.007249946422014028,0.006221086055958108
aE10,-0.04573679,0.0003713651555847274,0.0003424162821783014,0.0019403109679388083
aE11,0.85306656,1.7272797934173366e-05,1.2741552688093565e-05,0.0009500038863795351
aE12,2.0016084,0.0,1.0953213227297968e-06,0.0005124263387138099
aE13,1.661454,0.0,2.5734575968215774e-06,0.000308031563159425
aE14,0.5457421,0.0,7.098737279190431e-07,7.196999139238903e-05
aE15,0.40468544,0.0,1.0199440802704927e-07,4.893959414682454e-05
aE16,0.1373314,0.0,2.0249137967081556e-08,5.757599311391122e-06
aE17,0.0071271933,0.0,1.2852436887666985e-10,2.878799655695561e-06
aE18,0.021000147,0.0,0.0,0.0
aE19,0.001997158,0.0,0.0,0.0
aE20,-0.0667831,0.0,0.0,0.0
aE21,-0.040265657,0.0,0.0,0.0
aE22,0.0043920577,0.0,0.0,0.0
aE23,0.01907219,0.0,0.0,0.0
aE24,-0.06722564,0.0,0.0,0.0
aE-25,-0.06846341,0.0,0.0,0.0
aE-24,-0.05744692,0.0,0.0,0.0
aE-23,0.0330643,0.0,0.0,0.0
aE-22,-0.013350524,0.0,0.0,0.0
aE-21,-0.06528267,0.0,0.0,0.0
aE-20,0.030399695,0.0,0.0,0.0
aE-19,0.003604643,0.0,0.0,0.0
aE-18,0.012513936,0.0,0.0,0.0
aE-17,-0.0367711,0.0,0.0,0.0
aE-16,-0.18854722,8.636398967086683e-06,0.0,0.0
aE-15,0.111385934,0.0,5.140974755066794e-10,1.1515198622782244e-05
aE-14,0.09431237,0.0,1.2852436887666985e-10,2.878799655695561e-06
aE-13,0.31528485,0.0,1.6618094664737836e-09,2.8787996556955613e-05
aE-12,-0.05474454,1.7272797934173366e-05,7.574434214392522e-08,5.18183938025201e-05
aE-11,-0.94793713,0.000164091580374647,1.4661731979955382e-05,0.00014393998278477806
aE-10,-1.741012,0.0006650027204656747,6.679449102745992e-06,0.0002677283679796872
aE-9,-1.3342417,0.0010795498708858354,0.00015046826858697995,0.0006477299225315013
aE-8,-0.5432649,0.000518183938025201,0.00037511318427642604,0.0011687926602123979
aE-7,-1.6543136,0.00171864339445025,0.0010719278337370135,0.002320312522490622
aE-6,-0.68732864,0.004041834716596568,0.004952557871174936,0.0031638008216094216
aE-5,0.1784845,0.0011831866584908757,0.0012114324449750064,0.004493806262540771
aE-4,-0.26193154,0.008783217749527157,0.008507490674245177,0.00856730777534999
aE-3,-0.5263536,0.006883209976768087,0.006341332879020128,0.002985315242956297
aE-2,-0.2758417,0.0004318199483543342,0.00048173247573359023,0.0006045479276960678
aE-1,1.3620944,0.0,1.3124327482539452e-05,0.00024757677038981824
aF0,-0.025494028,0.0,0.0,0.0
aF1,-0.5027166,4.318199483543342e-05,0.0,0.0
aF2,-0.73326427,6.0454792769606784e-05,0.0,0.0
aF3,-0.10317766,0.012298232129131437,0.011584087342668165,0.010703377119876097
aF4,-1.0169463,0.004335472281477515,0.0034983460253555617,0.003206982816444855
aF5,0.37919998,0.0019000077727590703,0.002028887461644587,0.007654728284494497
aF6,0.018739719,0.0516888478180138,0.050939343002687265,0.07671137442531963
aF7,-0.045756567,0.013222326818609713,0.013789899537134125,0.03520484098950102
aF8,0.075529516,0.055013861420342175,0.055513244967842656,0.11253515734079518
aF9,-0.099558994,0.12557324098144038,0.12997466222608717,0.20217234222018787
aF10,-0.39000675,0.5950478888322724,0.5965825957016597,0.2605284900407926
aF11,0.031192672,0.22507319348124605,0.21980414621790118,0.21728604041258956
aF12,0.20294069,0.06089524911692821,0.05952872707137258,0.11764502672965481
aF13,0.52194023,0.004516836659786336,0.004740404578933754,0.05366658318147665
aF14,0.642101,0.0004663655442226809,0.0005363564408388265,0.026381320044794123
aF15,0.34566417,0.00012090958553921357,8.443540745359208e-05,0.014776878632685316
aF16,0.28205463,0.00012090958553921357,0.0001462535930763948,0.0077151830772641036
aF17,0.46651065,2.590919690126005e-05,3.494390096422089e-06,0.0029162240512196035
aF18,1.3300639,0.0,6.158559728401223e-08,0.0008895490936099284
aF19,0.01796803,1.7272797934173366e-05,5.366209350601346e-06,0.00026484956832399165
aF20,0.51754355,0.0,1.9912145961583936e-08,7.196999139238903e-05
aF21,0.3144663,0.0,4.7359511190091766e-09,2.0151597589868927e-05
aF22,0.03992594,0.0,1.3889595500299392e-09,8.636398967086683e-06
aF23,0.020495512,0.0,1.703987282735987e-10,2.878799655695561e-06
aF24,0.054025084,0.0,0.0,0.0
aF-25,-0.028708104,0.0,0.0,0.0
aF-24,0.00022121519,0.0,0.0,0.0
aF-23,0.06341994,0.0,0.0,0.0
aF-22,-0.058119733,0.0,0.0,0.0
aF-21,0.06463513,0.0,0.0,0.0
aF-20,-0.06026782,0.0,0.0,0.0
aF-19,-0.0018668363,0.0,1.2852436887666985e-10,2.878799655695561e-06
aF-18,0.06521006,0.0,1.2852436887666985e-10,2.878799655695561e-06
aF-17,0.042290416,0.0,7.146815839275696e-09,5.757599311391122e-06
aF-16,0.12290992,0.0,3.8557310663000957e-10,8.636398967086683e-06
aF-15,0.41481653,0.0,1.9663191885504688e-08,3.1666796212651174e-05
aF-14,1.0081125,0.0,1.304313949511622e-07,0.00010651558726073576
aF-13,0.18016206,8.636398967086683e-06,9.941346295846955e-07,0.00019000077727590703
aF-12,1.7049738,0.0,5.022117438062324e-07,0.0004087895511087697
aF-11,-0.6147792,0.00011227318657212689,3.669127270589475e-05,0.0010421254753617932
aF-10,-0.7654191,0.000656366321498588,0.000415545039466344,0.002164857341083062
aF-9,-0.3269935,0.001882734974824897,0.0018270403842888337,0.004171380701102868
aF-8,-0.5079316,0.009102764511309364,0.008174840706137422,0.00703002875920856
aF-7,-0.8629782,0.004758655830864763,0.003792808587628726,0.011731108596959411
aF-6,0.2938614,0.0048104742246672825,0.004793737533528522,0.020471144351651135
aF-5,-0.36609188,0.0369033327863614,0.03764591657799797,0.02782935627160899
aF-4,0.37881845,0.0068313915829655665,0.007140780657063128,0.022670547288602544
aF-3,-0.059042092,0.08258988332224995,0.08251063791616345,0.08328655283892827
aF-2,0.76323724,0.0027636476694677388,0.002747967910419978,0.01081852910610392
aF-1,-0.18859765,1.0,0.9996727171513987,0.9583898297765764
aG0,-0.032375637,0.0,0.0,0.0
aG1,-0.14666466,8.636398967086683e-06,0.0,0.0
aG2,-1.3860079,0.0001468187824404736,0.0,0.0
aG3,-0.0848081,0.02372418796258712,0.022251662605714977,0.070173620407235
aG4,-0.31114665,0.11973503527968977,0.11751737019131693,0.10138844507394197
aG5,-1.4390191,0.009474129666894092,0.00973510946768819,0.0023145549231792313
aG6,0.7877034,0.00323001321369042,0.004156881732319801,0.00413107750592313
aG7,0.7733476,0.0071423019457806875,0.0076714088376462555,0.011129439468919039
aG8,0.33445856,0.03135012825052466,0.0329505889549494,0.037660457095809334
aG9,-0.029257588,0.024674191848966655,0.024780116745056164,0.0323634657293295
aG10,0.25161895,0.0029104664519082122,0.003073519147814601,0.0144630894702145
aG11,0.6716984,0.0002936375648809472,0.000320345558337858,0.0071336655468136004
aG12,0.5404283,5.18183938025201e-05,5.941950921331701e-05,0.003915167531745963
aG13,1.3697925,8.636398967086683e-06,1.1789117730172879e-05,0.0019287957693160259
aG14,1.8801118,0.0,1.5698863215062655e-06,0.0006448511228758057
aG15,0.18268172,8.636398967086683e-06,4.969010685569017e-07,0.000236061571767036
aG16,0.53846264,0.0,7.908883727167976e-08,6.621239208099791e-05
aG17,0.29816866,0.0,1.944475545655967e-09,1.4393998278477807e-05
aG18,0.06878513,0.0,3.8557310663000957e-10,8.636398967086683e-06
aG19,0.13117036,0.0,5.218115931057023e-10,2.878799655695561e-06
aG20,0.031496063,0.0,0.0,0.0
aG21,0.057431787,0.0,0.0,0.0
aG22,-0.06595344,0.0,0.0,0.0
aG23,-0.033905163,0.0,0.0,0.0
aG24,-0.062744014,0.0,0.0,0.0
aG-25,0.016111389,0.0,0.0,0.0
aG-24,0.013755374,0.0,0.0,0.0
aG-23,-0.049727067,0.0,0.0,0.0
aG-22,-0.021350808,0.0,0.0,0.0
aG-21,0.06425984,0.0,0.0,0.0
aG-20,0.03126747,0.0,0.0,0.0
aG-19,-0.05053307,0.0,0.0,0.0
aG-18,0.19110881,0.0,8.484336664791242e-09,1.7272797934173366e-05
aG-17,0.4499192,0.0,2.6431418461885393e-08,3.7424395524042296e-05
aG-16,0.57715213,0.0,1.004012900123362e-06,0.00012090958553921357
aG-15,1.1556288,0.0,1.4328296659797996e-07,0.00031666796212651173
aG-14,0.8430589,8.636398967086683e-06,6.445221588107437e-06,0.0008492458984301906
aG-13,0.08829546,4.318199483543342e-05,1.0297621121228909e-05,0.0017934921854983346
aG-12,0.58946896,2.590919690126005e-05,1.1059518328903587e-05,0.003278952807837244
aG-11,0.672258,0.00012090958553921357,7.910487597107943e-05,0.0069033615743579555
aG-10,0.41961542,0.0013300054409313494,0.001332124671682401,0.014750969435784056
aG-9,-0.3176893,0.010139132387359766,0.008936929964799703,0.026948443576966147
aG-8,-0.92608845,0.04488336543194949,0.0429701077006703,0.039390615688882365
aG-7,0.2782923,0.0691343737315289,0.06950416231007732,0.04216865735662858
aG-6,-0.13736628,0.020476901950962526,0.02232949940555633,0.034027411930321536
aG-5,0.20022911,0.0057172961162113844,0.005836803914913188,0.03129830985672214
aG-4,-0.60945046,0.02806829664303172,0.02764873444941635,0.03544378136092375
aG-3,-0.14679646,0.03748197151715621,0.03840488786915568,0.035193325790878235
aG-2,0.1477788,0.005328658162692484,0.0054348259284832615,0.012931568053384461
aG-1,2.6614747,0.0,2.4194932489547678e-05,0.0021044025483134554
aH0,-0.008373927,0.0,0.0,0.0
aH1,-1.4296508,0.011132318268574736,0.006188987929621888,0.004251987091462344
aH2,-3.3063238,0.014560968658508148,0.0,0.0
aH3,-0.5502472,0.01398232992771334,0.012069751477917905,0.01406005751841712
aH4,-2.2355433,0.005976388085223985,0.002855416836909501,0.0004778807428454632
aH5,1.1488016,0.021159177469362373,0.021978415900028032,0.06779573189163046
aH6,0.2558157,0.0012954598450630025,0.0020551816630872736,0.002354858118358969
aH7,0.77174765,0.004180017100069955,0.003957217553260343,0.020854024705858645
aH8,0.65322906,0.011184136662377255,0.011923669712553086,0.02712980795527497
aH9,0.80049664,0.0018309165810223768,0.001835021640006656,0.009393523276534615
aH10,0.3352815,0.0005959115287289811,0.0006576041003713699,0.004447745468049642
aH11,1.7848896,8.636398967086683e-06,2.713555955097122e-05,0.0021044025483134554
aH12,1.2085372,8.636398967086683e-06,7.936019805087622e-06,0.0012695506481617425
aH13,2.038482,0.0,7.574021378243247e-07,0.00061606312631885
aH14,1.1113021,0.0,3.943039758026033e-07,0.00017272797934173367
aH15,0.48163244,0.0,7.74010554403575e-08,5.18183938025201e-05
aH16,0.24048567,0.0,7.817001680538312e-09,1.7272797934173366e-05
aH17,-0.01588687,0.0,4.697453364781285e-10,2.878799655695561e-06
aH18,0.024754852,0.0,0.0,0.0
aH19,0.03748308,0.0,0.0,0.0
aH20,-0.051546082,0.0,0.0,0.0
aH21,0.055174477,0.0,0.0,0.0
aH22,-0.038772456,0.0,0.0,0.0
aH23,-0.047424927,0.0,0.0,0.0
aH24,-0.025954612,0.0,0.0,0.0
aH-25,0.017066278,0.0,0.0,0.0
aH-24,0.047761522,0.0,0.0,0.0
aH-23,-0.04683273,0.0,0.0,0.0
aH-22,-0.034504555,0.0,0.0,0.0
aH-21,-0.0033585578,0.0,0.0,0.0
aH-20,-0.03240861,0.0,0.0,0.0
aH-19,-0.10381369,8.636398967086683e-06,0.0,0.0
aH-18,0.02944727,0.0,1.2852436887666985e-10,2.878799655695561e-06
aH-17,0.25359517,0.0,8.99670582136689e-10,2.0151597589868927e-05
aH-16,-0.10480855,8.636398967086683e-06,1.602169713324345e-08,4.6060794491128976e-05
aH-15,-0.04373767,8.636398967086683e-06,2.9289940793014976e-08,9.500038863795352e-05
aH-14,1.5464414,0.0,7.015292446313707e-08,0.00032530436109359844
aH-13,-0.4889499,5.18183938025201e-05,1.1480441659849361e-06,0.0006477299225315013
aH-12,-1.4385315,0.0006390935235644146,0.00012763149447166507,0.0013990966326680428
aH-11,-1.601921,0.002340464120080491,0.0005975750427725273,0.0028269812618930412
aH-10,-1.7408231,0.012039140160118837,0.00485291648339136,0.0050810813923026655
aH-9,-1.787002,0.009819585625577559,0.002501887516509383,0.009295644088240967
aH-8,-1.1919057,0.013559146378326094,0.010876829664496894,0.014638696249211929
aH-7,-0.66022676,0.01028595116980024,0.008437371469578356,0.020145839990557537
aH-6,0.12501909,0.013351872803116012,0.013462462340982657,0.02337873200390365
aH-5,-0.3864166,0.006719118396393439,0.005777655907560196,0.02441797867960975
aH-4,0.5666608,0.0029104664519082122,0.0027363543660244953,0.02007962759847654
aH-3,-0.09024823,0.012825052466123725,0.012950383240727002,0.02174069499981288
aH-2,0.4772692,0.0013472782388655226,0.0012293256931626376,0.009459735668615615
aH-1,2.402123,0.0,5.918030427700877e-06,0.0013990966326680428
aI0,-0.06263754,0.0,0.0,0.0
aI1,-1.8146937,0.0004145471504201608,0.0,0.0
aI2,-0.58199567,3.454559586834673e-05,0.0,0.0
aI3,0.23087822,0.00038000155455181407,0.0004815006304793221,0.0005987903283846767
aI4,0.43341097,0.01940598847904378,0.02013999300963211,0.05075611672956844
aI5,-0.32964793,0.0046982010380951554,0.00495527375986655,0.00341137759199924
aI6,-0.91679746,0.006986846764373127,0.0070854576557181975,0.0033883471947536753
aI7,-0.20334955,0.004888201815371063,0.004928632842597619,0.0051616877826621416
aI8,-0.19648051,0.037637426698563764,0.03665767975229708,0.020013415206395543
aI9,-0.67005414,0.030952853898038674,0.030518520788849385,0.024510100268592006
aI10,-0.0905945,0.006606845209821313,0.006335473460904402,0.014273088692938592
aI11,0.7446206,0.0002936375648809472,0.000330748289425886,0.006480178024970708
aI12,0.40852362,5.18183938025201e-05,4.973961544425998e-05,0.0025966772894373963
aI13,0.7184386,1.7272797934173366e-05,1.3739549256319578e-05,0.0016610674013363387
aI14,0.970925,8.636398967086683e-06,5.564810372712606e-06,0.0009097006911997973
aI15,1.5637996,8.636398967086683e-06,1.5536839018702003e-07,0.000354092357650554
aI16,0.58341,0.0,1.2752161793672584e-08,0.00011227318657212689
aI17,0.5186837,0.0,3.251636001513156e-08,4.0303195179737854e-05
aI18,0.11614062,0.0,2.9755624874553505e-10,5.757599311391122e-06
aI19,-0.059413727,0.0,0.0,0.0
aI20,0.030756801,0.0,0.0,0.0
aI21,0.009367123,0.0,0.0,0.0
aI22,-0.056744423,0.0,0.0,0.0
aI23,0.06332196,0.0,0.0,0.0
